,reordered_pred,reordered,reordered_prob
7944617,0,0.0,0.16288571059703827
7945721,1,1.0,0.8550787568092346
7946607,0,0.0,0.057288799434900284
7954192,0,1.0,0.12957961857318878
7955719,0,0.0,0.16618935763835907
7956477,0,0.0,0.07920686155557632
7958879,1,1.0,0.7943450808525085
7958954,1,0.0,0.4811232388019562
7961438,1,0.0,0.26091495156288147
7963153,1,1.0,0.3291107416152954
7963327,1,0.0,0.5416826605796814
7965134,1,0.0,0.42124274373054504
7967353,1,1.0,0.8407909274101257
7968518,0,0.0,0.04472999647259712
7970714,0,1.0,0.18099065124988556
7971807,1,1.0,0.7850087285041809
7975164,0,0.0,0.20332902669906616
7976477,0,1.0,0.15012313425540924
7976936,0,0.0,0.20487195253372192
7977828,0,0.0,0.1601831614971161
7981958,1,1.0,0.49923092126846313
7986582,1,1.0,0.775015115737915
7988701,1,1.0,0.3755436837673187
7991137,1,0.0,0.4476666748523712
7992213,1,1.0,0.6578879356384277
7994158,1,0.0,0.5132888555526733
7994210,1,0.0,0.3621995747089386
8004291,1,1.0,0.21938776969909668
8008145,1,0.0,0.2762986123561859
8014833,1,1.0,0.798897922039032
8017332,1,1.0,0.5460315346717834
8018180,1,0.0,0.2269601821899414
8022919,1,0.0,0.2937025725841522
8027076,1,1.0,0.39680761098861694
8028809,1,0.0,0.7551714181900024
8032887,0,0.0,0.11890876293182373
8033320,1,1.0,0.32539063692092896
8035573,0,0.0,0.20575140416622162
8036295,1,1.0,0.8370542526245117
8037052,1,1.0,0.7379077076911926
8038861,0,0.0,0.05950459837913513
8041066,1,0.0,0.2853977382183075
8041630,1,1.0,0.694078266620636
8044845,1,1.0,0.3534896969795227
8053422,1,0.0,0.24016030132770538
8053618,1,1.0,0.41367578506469727
8055387,1,0.0,0.5330114364624023
8063113,1,0.0,0.22343741357326508
8064272,1,0.0,0.5193955302238464
8065222,1,0.0,0.45184269547462463
8066330,1,1.0,0.5806626677513123
8066540,0,1.0,0.20129498839378357
8074602,0,0.0,0.12320800125598907
8077426,1,1.0,0.8314515948295593
8078771,1,0.0,0.4756026864051819
8080620,1,1.0,0.39466598629951477
8081053,1,0.0,0.35363098978996277
8081842,0,0.0,0.18202535808086395
8082700,1,1.0,0.696671724319458
8086382,0,0.0,0.19655215740203857
8089117,1,0.0,0.5951303243637085
8089546,1,1.0,0.8698972463607788
8090045,0,0.0,0.15827490389347076
8090373,1,1.0,0.2866734564304352
8091556,1,1.0,0.528445839881897
8094019,1,1.0,0.35351336002349854
8096826,1,1.0,0.8600367903709412
8099826,0,0.0,0.07806037366390228
8101432,0,0.0,0.029940789565443993
8105668,1,1.0,0.5321523547172546
8107680,1,0.0,0.6804671883583069
8107900,1,0.0,0.2267068326473236
8111653,1,0.0,0.4540274739265442
8115316,1,0.0,0.4053055942058563
8115444,1,0.0,0.32870933413505554
8115535,0,0.0,0.1476309597492218
8117303,1,1.0,0.7387035489082336
8119689,1,1.0,0.35638999938964844
8128926,1,1.0,0.28369155526161194
8129081,1,0.0,0.48317790031433105
8129930,1,1.0,0.2665497362613678
8130071,0,1.0,0.057416483759880066
8130998,1,1.0,0.7272318005561829
8132466,0,0.0,0.07968220859766006
8132573,0,1.0,0.1147603914141655
8134099,0,0.0,0.04467106983065605
8137944,0,0.0,0.18501046299934387
8139931,1,1.0,0.6156949996948242
8143568,1,0.0,0.32780587673187256
8145026,0,0.0,0.18361873924732208
8147074,0,0.0,0.13772380352020264
8148523,1,1.0,0.3054531514644623
8148827,1,1.0,0.7430025935173035
8154573,0,0.0,0.18637335300445557
8155602,1,0.0,0.4451625645160675
8160118,0,0.0,0.04585479944944382
8162217,0,0.0,0.11968004703521729
8162750,1,1.0,0.6637822389602661
8164977,1,0.0,0.3105420470237732
8177365,1,0.0,0.41244256496429443
8189356,0,0.0,0.16649745404720306
8189389,1,1.0,0.6661128401756287
8190211,1,1.0,0.538795530796051
8192191,0,1.0,0.19562089443206787
8194306,0,1.0,0.07832788676023483
8196022,1,1.0,0.3636322021484375
8196290,0,0.0,0.05330989137291908
8197242,0,0.0,0.06096325442194939
8198199,0,0.0,0.10611052066087723
8198422,0,0.0,0.017896631732583046
8200291,1,0.0,0.31634625792503357
8200983,1,0.0,0.4816425144672394
8202186,1,0.0,0.23480048775672913
8203329,1,1.0,0.8064287304878235
8204602,1,0.0,0.7133603096008301
8210782,1,1.0,0.5836485028266907
8211521,0,0.0,0.17241795361042023
8212486,1,0.0,0.31142136454582214
8214429,1,1.0,0.25059837102890015
8217030,1,0.0,0.6998740434646606
8218059,1,1.0,0.840687096118927
8219148,1,1.0,0.6420112252235413
8221932,1,1.0,0.8650291562080383
8222753,1,1.0,0.4619447588920593
8223424,0,0.0,0.18045508861541748
8223920,1,0.0,0.37338918447494507
8224022,1,1.0,0.3510963022708893
8228628,0,0.0,0.1257735639810562
8232670,1,0.0,0.4379131495952606
8235954,1,0.0,0.6560381650924683
8242626,1,1.0,0.6579240560531616
8243480,0,0.0,0.08931606262922287
8252529,0,0.0,0.040500398725271225
8253280,1,0.0,0.7448033690452576
8255482,1,0.0,0.6823034882545471
8255648,0,0.0,0.0734439417719841
8257856,0,0.0,0.0924302190542221
8260354,1,0.0,0.7400890588760376
8260380,0,0.0,0.08737610280513763
8267804,1,1.0,0.5763810873031616
8268619,1,1.0,0.6518145203590393
8271097,1,1.0,0.8341969847679138
8272838,0,0.0,0.017725476995110512
8273646,1,1.0,0.38926732540130615
8274052,1,0.0,0.3355158269405365
8275022,1,0.0,0.35434263944625854
8275077,1,1.0,0.388033390045166
8275421,1,0.0,0.3367270231246948
8275476,1,1.0,0.44837406277656555
8275891,0,0.0,0.060668401420116425
8278900,0,1.0,0.19258204102516174
8281603,1,1.0,0.2869448661804199
8283261,0,0.0,0.04129761829972267
8284184,0,0.0,0.10570471733808517
8286592,1,1.0,0.26755741238594055
8288750,1,0.0,0.8190073370933533
8288949,1,0.0,0.2625660300254822
8289871,0,0.0,0.19411537051200867
8291058,0,0.0,0.15988802909851074
8295002,0,0.0,0.11829690635204315
8295388,1,1.0,0.755816638469696
8295438,1,0.0,0.7704116702079773
8295578,1,0.0,0.34372678399086
8297345,1,0.0,0.652376115322113
8299527,1,0.0,0.2749673128128052
8300919,1,1.0,0.6547358632087708
8301068,0,0.0,0.1455218493938446
8302991,1,0.0,0.8682859539985657
8304088,1,1.0,0.40757474303245544
8305235,0,0.0,0.12682470679283142
8307989,0,0.0,0.18452900648117065
8308645,0,0.0,0.13234426081180573
8309625,1,1.0,0.7315395474433899
8309999,1,1.0,0.7211319804191589
8312016,0,0.0,0.06694576144218445
8312198,1,1.0,0.42537617683410645
8313181,1,0.0,0.4875431954860687
8313432,1,0.0,0.23666472733020782
8313746,0,0.0,0.1874421387910843
8316435,0,0.0,0.16898860037326813
8318116,1,1.0,0.3653503656387329
8324302,0,0.0,0.12157423794269562
8325750,1,0.0,0.47225579619407654
8326709,1,0.0,0.27578237652778625
8329706,1,0.0,0.3031335771083832
8333483,1,1.0,0.5785536766052246
8334059,1,0.0,0.5718502402305603
8337247,1,0.0,0.32586362957954407
8343391,1,0.0,0.4380173683166504
8345018,0,0.0,0.038262102752923965
8345207,0,0.0,0.18796926736831665
8345318,1,1.0,0.8485639691352844
8349791,0,0.0,0.14962804317474365
8355600,0,0.0,0.13826419413089752
8355854,1,1.0,0.5344606041908264
8357351,1,1.0,0.6219385266304016
8357425,1,0.0,0.5597772002220154
8359446,0,0.0,0.18143829703330994
8363374,0,0.0,0.11660949140787125
8363786,1,1.0,0.6339240670204163
8366824,0,0.0,0.06980270147323608
8367264,1,0.0,0.6686031222343445
8371033,1,0.0,0.3087289035320282
8371822,0,0.0,0.1803421825170517
8372165,0,0.0,0.10841991752386093
8373855,0,0.0,0.19058135151863098
8375727,1,1.0,0.5645036697387695
8379253,1,0.0,0.4013220965862274
8381115,1,1.0,0.7696248888969421
8381187,1,0.0,0.24797706305980682
8396616,1,0.0,0.5631773471832275
8398942,1,0.0,0.5680861473083496
8403908,1,1.0,0.5302936434745789
8405078,0,0.0,0.02509458176791668
8405518,0,0.0,0.06817331165075302
8409219,1,0.0,0.6627202033996582
8409747,0,0.0,0.06735462695360184
8410099,0,0.0,0.11627089232206345
8417644,1,1.0,0.3338924050331116
8423775,1,0.0,0.4977732300758362
8429917,1,0.0,0.6546344757080078
8430324,1,0.0,0.30085599422454834
8431435,1,0.0,0.5326154828071594
8432070,0,0.0,0.12898598611354828
8438304,1,1.0,0.8727438449859619
8438857,0,0.0,0.10326257348060608
8440483,1,1.0,0.6107885837554932
8441058,1,0.0,0.26574185490608215
8443198,1,0.0,0.6063817143440247
8445535,1,1.0,0.36996451020240784
8446106,1,0.0,0.6686014533042908
8450135,1,1.0,0.7404808402061462
8450236,1,0.0,0.24006478488445282
8452736,1,0.0,0.5520666241645813
8460241,1,1.0,0.6618823409080505
8466174,1,1.0,0.2586248815059662
8466587,0,0.0,0.06727015972137451
8467303,1,1.0,0.5913050770759583
8469211,0,0.0,0.11409062147140503
8472802,1,1.0,0.47932174801826477
8474097,1,1.0,0.755204439163208
8477979,0,0.0,0.04631469398736954
8479863,0,0.0,0.0573468878865242
8481685,0,0.0,0.11117043346166611
8483484,1,0.0,0.23082223534584045
8484487,0,0.0,0.17949111759662628
8486122,1,1.0,0.7683859467506409
8488296,0,0.0,0.1900746375322342
8488538,0,1.0,0.0715680867433548
8492096,1,0.0,0.2132636457681656
8499137,1,1.0,0.7049530148506165
8499922,0,0.0,0.1371479630470276
8505575,0,0.0,0.1960189938545227
8506144,1,0.0,0.5394099354743958
8507010,0,0.0,0.1485220044851303
8508206,1,1.0,0.46968209743499756
8511720,1,0.0,0.3137592375278473
8516510,1,0.0,0.5693156123161316
8518646,0,0.0,0.11889579147100449
8518662,0,0.0,0.18627847731113434
8520761,0,0.0,0.06761016696691513
8522924,1,0.0,0.2153385728597641
8527039,1,0.0,0.3383229970932007
8529982,1,0.0,0.31519949436187744
8531895,1,0.0,0.2427443265914917
8533158,1,0.0,0.4959186017513275
8533673,0,0.0,0.023967456072568893
8538231,0,0.0,0.04822491854429245
8538583,1,1.0,0.24082182347774506
8544417,1,0.0,0.21918582916259766
8545187,0,0.0,0.17486731708049774
8546593,0,0.0,0.15161724388599396
8548354,0,0.0,0.08180459588766098
8550148,0,0.0,0.11989729851484299
8550714,1,1.0,0.6003705263137817
8551947,1,0.0,0.2816658318042755
8554228,0,0.0,0.08544956892728806
8555384,1,0.0,0.6981927752494812
8558515,1,0.0,0.35728520154953003
8558644,1,1.0,0.8342361450195312
8558803,0,0.0,0.12074776738882065
8559717,1,0.0,0.24487806856632233
8560807,0,0.0,0.14917398989200592
8561513,1,0.0,0.6521448493003845
8562692,0,0.0,0.15383797883987427
8562811,1,1.0,0.3406495451927185
8562957,1,1.0,0.6069945096969604
8564141,1,1.0,0.5121159553527832
8569162,1,0.0,0.4294639527797699
8572060,0,0.0,0.033499665558338165
8578437,0,0.0,0.1313452422618866
8578776,0,0.0,0.20950497686862946
8579633,1,1.0,0.6356632709503174
8580178,0,0.0,0.11332118511199951
8581604,1,1.0,0.6979294419288635
8581911,1,1.0,0.5999429225921631
8583419,0,0.0,0.14493626356124878
8585654,0,0.0,0.15690496563911438
8586011,1,1.0,0.7613202333450317
8591706,1,1.0,0.8397388458251953
8594790,1,1.0,0.22994281351566315
8596278,1,1.0,0.6005414724349976
8598831,1,1.0,0.8587559461593628
8599948,1,1.0,0.4242556691169739
8603548,1,1.0,0.3956963121891022
8604631,1,1.0,0.29899105429649353
8605283,1,1.0,0.7546189427375793
8606958,0,0.0,0.052378322929143906
8609370,0,0.0,0.057992372661828995
8609804,1,1.0,0.3646184802055359
8610226,0,0.0,0.1534607857465744
8610372,1,0.0,0.2608964443206787
8613616,0,0.0,0.1734832525253296
8614139,1,1.0,0.3185774087905884
8615614,1,1.0,0.7800334692001343
8618555,1,1.0,0.3211826682090759
8620054,0,0.0,0.1538960486650467
8621332,1,1.0,0.652741014957428
8622854,1,1.0,0.648648738861084
8629918,1,1.0,0.5539299249649048
8630804,1,1.0,0.6760390400886536
8636138,1,1.0,0.5987200736999512
8636272,1,1.0,0.47485923767089844
8636628,0,0.0,0.10496846586465836
8636913,1,1.0,0.5811172723770142
8639031,1,1.0,0.5662329196929932
8640449,1,0.0,0.7814807891845703
8642172,1,1.0,0.6074426174163818
8642260,1,1.0,0.6494215726852417
8643193,1,0.0,0.3582517206668854
8643394,1,1.0,0.42604491114616394
8643526,0,0.0,0.12315521389245987
8645475,0,0.0,0.20639358460903168
8645604,0,0.0,0.07885885238647461
8646023,0,0.0,0.12637607753276825
8658803,0,0.0,0.07103895395994186
8661834,1,1.0,0.39905792474746704
8663802,1,1.0,0.7049202919006348
8664748,1,0.0,0.4815385639667511
8671938,1,1.0,0.2889814078807831
8674298,1,0.0,0.4419061839580536
8675342,0,0.0,0.13134023547172546
8678423,0,1.0,0.04129892960190773
8678609,1,1.0,0.6406341195106506
8678965,1,0.0,0.2575039565563202
8682903,1,0.0,0.23974087834358215
8683090,0,0.0,0.16421149671077728
8685062,0,0.0,0.07911049574613571
8688128,1,0.0,0.40905410051345825
8688992,1,1.0,0.6614293456077576
8695746,0,0.0,0.089810810983181
8696735,0,0.0,0.04322680085897446
8697420,1,1.0,0.5886224508285522
8698551,0,0.0,0.1687539964914322
8703205,1,1.0,0.5764913558959961
8709001,1,0.0,0.47480833530426025
8709616,1,1.0,0.3224906027317047
8710242,1,0.0,0.26132944226264954
8710314,1,1.0,0.5409724116325378
8711238,1,0.0,0.4005924165248871
8713838,1,1.0,0.43772056698799133
8715274,1,1.0,0.6041373014450073
8718447,0,0.0,0.18043063580989838
8721084,1,0.0,0.48403090238571167
8723625,1,1.0,0.38489842414855957
8723928,1,0.0,0.5535637140274048
8728645,1,1.0,0.7745782136917114
8731957,0,0.0,0.026028025895357132
8732798,1,1.0,0.5980833768844604
8732888,1,0.0,0.39977720379829407
8736659,0,0.0,0.08917998522520065
8737857,1,0.0,0.5507070422172546
8739461,1,1.0,0.40063899755477905
8742548,0,1.0,0.1831670105457306
8745029,1,1.0,0.4059053063392639
8745970,1,0.0,0.7466851472854614
8748410,1,1.0,0.8599289655685425
8754121,1,1.0,0.8348751664161682
8756910,1,0.0,0.5908701419830322
8758302,1,1.0,0.6295106410980225
8760873,1,0.0,0.2637758255004883
8762565,0,0.0,0.06315796077251434
8762745,0,0.0,0.08548232913017273
8770360,1,0.0,0.45151594281196594
8770685,0,1.0,0.19862239062786102
8770956,0,0.0,0.17166145145893097
8773132,1,1.0,0.4268413186073303
8777353,1,0.0,0.262981116771698
8781123,1,1.0,0.5226640105247498
8785175,1,1.0,0.8292510509490967
8786727,0,0.0,0.11542463302612305
8787138,1,0.0,0.6108601093292236
8788442,1,1.0,0.6817929148674011
8792370,1,0.0,0.2119991034269333
8794226,0,0.0,0.10451821982860565
8796683,1,1.0,0.8043075203895569
8797290,1,0.0,0.5982767343521118
8798487,1,1.0,0.3971504867076874
8800001,1,0.0,0.454116553068161
8801802,1,0.0,0.4923296570777893
8802839,1,1.0,0.8281416893005371
8803199,1,0.0,0.3221603035926819
8804711,1,1.0,0.5448578000068665
8806871,0,0.0,0.11027387529611588
8807599,1,0.0,0.27028951048851013
8809429,1,1.0,0.5476763844490051
8810387,0,0.0,0.08929843455553055
8812298,1,0.0,0.4435577094554901
8813834,0,0.0,0.03072335012257099
8815234,1,1.0,0.7551344633102417
8816177,0,1.0,0.16285480558872223
8834704,0,1.0,0.0665217712521553
8836489,1,1.0,0.5398736596107483
8842797,1,0.0,0.32930174469947815
8843557,1,1.0,0.7862368822097778
8843840,1,0.0,0.5964568853378296
8846628,0,0.0,0.09419714659452438
8856257,0,0.0,0.09274457395076752
8860492,0,0.0,0.13292665779590607
8860784,1,0.0,0.23623621463775635
8861605,1,0.0,0.21342921257019043
8863279,1,1.0,0.7300900220870972
8865867,1,0.0,0.605778694152832
8873577,1,1.0,0.8251175880432129
8874752,0,0.0,0.1357026994228363
8875672,0,0.0,0.015158336609601974
8880543,0,0.0,0.11865692585706711
8882377,0,1.0,0.1925559937953949
8884511,1,0.0,0.44295069575309753
8885336,1,1.0,0.6423432230949402
8885706,1,0.0,0.3738257586956024
8887179,1,0.0,0.2396848201751709
8888755,1,1.0,0.7158597111701965
8893637,1,0.0,0.3405832052230835
8894334,1,0.0,0.4854865074157715
8894851,1,0.0,0.3003067076206207
8895317,1,1.0,0.22926528751850128
8900993,1,1.0,0.2938901484012604
8909192,1,1.0,0.5406177043914795
8911593,1,0.0,0.7476065158843994
8912745,1,1.0,0.3890730142593384
8913468,1,1.0,0.5229838490486145
8916938,0,0.0,0.16413122415542603
8920687,0,0.0,0.14195048809051514
8933143,0,1.0,0.1396191269159317
8933502,1,1.0,0.471376895904541
8934948,0,0.0,0.1346510797739029
8938040,1,1.0,0.603310227394104
8938193,1,1.0,0.4056611955165863
8940589,0,0.0,0.02677510865032673
8941038,1,0.0,0.541390061378479
8944870,1,1.0,0.6447352766990662
8947888,1,1.0,0.663141131401062
8948857,1,0.0,0.5536837577819824
8961599,0,0.0,0.11730416119098663
8964446,0,0.0,0.14885832369327545
8965988,1,1.0,0.8158782720565796
8966168,1,1.0,0.6880972981452942
8970303,1,0.0,0.22050213813781738
8971476,0,0.0,0.1011950895190239
8975981,1,1.0,0.49336713552474976
8978681,1,0.0,0.2962264120578766
8983447,1,1.0,0.616728663444519
8983530,1,0.0,0.4302680790424347
8988137,0,1.0,0.08931365609169006
8991750,0,0.0,0.140299990773201
8993149,1,1.0,0.2576052248477936
8994381,1,0.0,0.3430425226688385
9000663,0,0.0,0.10402782261371613
9003043,1,1.0,0.47410815954208374
9008118,1,0.0,0.5821671485900879
9008155,0,0.0,0.10267718881368637
9010884,1,1.0,0.4873988628387451
9013393,1,1.0,0.7804723381996155
9017618,1,0.0,0.7492403984069824
9019066,0,0.0,0.05284399911761284
9020696,0,0.0,0.05470043793320656
9022226,1,1.0,0.8662652969360352
9025750,0,0.0,0.16334229707717896
9026582,0,0.0,0.1720372587442398
9032554,1,0.0,0.4979747533798218
9033585,1,1.0,0.4624612033367157
9034853,1,0.0,0.21320731937885284
9035868,1,1.0,0.2934780418872833
9037112,0,0.0,0.19689832627773285
9039016,0,0.0,0.06856720894575119
9043287,1,0.0,0.6895168423652649
9047178,0,0.0,0.013317801989614964
9047685,0,0.0,0.09074717015028
9049928,1,1.0,0.5751703977584839
9050043,0,0.0,0.12241705507040024
9052156,1,0.0,0.6796222925186157
9052208,1,0.0,0.7126952409744263
9055717,1,0.0,0.39807048439979553
9057551,0,0.0,0.05025288835167885
9059568,1,0.0,0.5100674629211426
9061245,0,1.0,0.1486956775188446
9063240,0,1.0,0.14819258451461792
9073079,0,0.0,0.065826915204525
9075929,1,0.0,0.3495822548866272
9079663,0,0.0,0.19737161695957184
9087536,1,1.0,0.4031321406364441
9088843,0,0.0,0.10894560068845749
9089792,1,0.0,0.59187251329422
9093143,1,1.0,0.34959495067596436
9101561,1,0.0,0.22289671003818512
9102846,1,0.0,0.21107430756092072
9107593,0,1.0,0.1919977068901062
9107859,0,0.0,0.023775724694132805
9108165,1,0.0,0.5178638100624084
9110717,1,1.0,0.45846113562583923
9111563,1,1.0,0.6758877038955688
9111764,1,1.0,0.7478650808334351
9113581,1,1.0,0.3686923086643219
9114992,0,1.0,0.08854910731315613
9115531,1,0.0,0.27560535073280334
9117020,0,0.0,0.12902389466762543
9117646,1,0.0,0.22969065606594086
9123078,1,1.0,0.5189743041992188
9128351,1,1.0,0.8961707353591919
9132884,0,0.0,0.20011955499649048
9132918,1,0.0,0.6409254670143127
9134982,1,0.0,0.3233955502510071
9135348,0,0.0,0.2084597647190094
9139562,1,0.0,0.4266265630722046
9143606,0,0.0,0.06707912683486938
9146312,1,1.0,0.4170220196247101
9150000,1,1.0,0.6492202281951904
9150242,1,0.0,0.24285584688186646
9150582,0,0.0,0.05249413475394249
9152198,1,0.0,0.24321021139621735
9159295,1,0.0,0.41304194927215576
9159771,1,1.0,0.6923170685768127
9164825,1,0.0,0.3513464331626892
9168412,0,0.0,0.1698533147573471
9170742,1,0.0,0.33492109179496765
9175835,1,0.0,0.34917908906936646
9177542,1,0.0,0.5965895056724548
9180768,1,0.0,0.25383827090263367
9182947,1,0.0,0.22167745232582092
9184525,1,1.0,0.4352933168411255
9193139,1,0.0,0.5020176768302917
9195811,0,0.0,0.11573231965303421
9196023,1,1.0,0.6777028441429138
9197180,0,0.0,0.1741756796836853
9201664,1,1.0,0.44575750827789307
9202844,1,1.0,0.5965122580528259
9203557,1,1.0,0.44934773445129395
9204323,0,0.0,0.1012953668832779
9204602,1,0.0,0.3296087682247162
9207387,1,0.0,0.6171455383300781
9211352,0,0.0,0.12046840041875839
9211757,1,0.0,0.3036520183086395
9212213,1,0.0,0.307589590549469
9214195,0,1.0,0.10031989216804504
9214356,0,0.0,0.17449450492858887
9215960,1,1.0,0.3437841832637787
9226110,1,0.0,0.3509238362312317
9226670,1,0.0,0.569648027420044
9230805,1,1.0,0.3057854473590851
9233550,1,0.0,0.7227985858917236
9235634,1,1.0,0.6372117400169373
9238415,1,1.0,0.7957020998001099
9239211,0,1.0,0.06975352764129639
9239484,0,0.0,0.11829673498868942
9239770,0,0.0,0.07951653003692627
9242970,0,0.0,0.1022578552365303
9245276,1,1.0,0.602160632610321
9247465,1,1.0,0.7997976541519165
9251046,1,1.0,0.7936497330665588
9251872,1,0.0,0.28972041606903076
9254959,1,1.0,0.6374583840370178
9255892,1,0.0,0.547360897064209
9257779,1,0.0,0.40332770347595215
9260039,1,1.0,0.8338598012924194
9260451,0,0.0,0.07669568806886673
9260620,1,0.0,0.5620362758636475
9266743,1,1.0,0.7082545161247253
9267673,1,0.0,0.6950737833976746
9273361,0,0.0,0.12750831246376038
9273968,1,1.0,0.6439315676689148
9274700,1,1.0,0.6838701963424683
9277223,1,0.0,0.5156474113464355
9277807,0,0.0,0.13302737474441528
9283702,1,1.0,0.4321081042289734
9284384,1,1.0,0.7702314257621765
9284975,0,1.0,0.1479886919260025
9286675,1,1.0,0.5312718749046326
9295128,1,0.0,0.6987907290458679
9297467,0,0.0,0.09908456355333328
9297943,1,0.0,0.8133707642555237
9298912,1,0.0,0.5518437623977661
9299983,1,1.0,0.43008506298065186
9300797,1,0.0,0.32436326146125793
9301876,1,0.0,0.5686308145523071
9304954,1,1.0,0.31894320249557495
9306954,1,0.0,0.2701925039291382
9309464,1,1.0,0.6147492527961731
9312754,0,0.0,0.09833270311355591
9313218,0,0.0,0.09097395837306976
9313363,0,0.0,0.10863915830850601
9315108,0,0.0,0.14936389029026031
9315218,1,0.0,0.24567079544067383
9315972,0,1.0,0.12583601474761963
9323222,1,1.0,0.839081883430481
9328102,1,1.0,0.6242306232452393
9328339,0,0.0,0.10902730375528336
9338766,1,1.0,0.4342971742153168
9338852,1,0.0,0.4876587986946106
9340744,1,1.0,0.735489010810852
9341743,1,1.0,0.38739562034606934
9353355,1,1.0,0.8560563325881958
9353899,1,1.0,0.30057263374328613
9356810,1,1.0,0.36125385761260986
9357081,0,0.0,0.05251983925700188
9358938,1,1.0,0.6498158574104309
9359965,1,1.0,0.7654032111167908
9360499,1,0.0,0.6275439858436584
9371475,1,1.0,0.5839426517486572
9371959,1,0.0,0.25902581214904785
9373854,1,1.0,0.5372920036315918
9375748,1,1.0,0.604367733001709
9380146,1,1.0,0.5972728133201599
9380319,0,0.0,0.03529861569404602
9380920,1,1.0,0.8728109002113342
9382051,1,0.0,0.24213427305221558
9382333,1,0.0,0.2878214716911316
9389656,0,0.0,0.08747537434101105
9389949,0,1.0,0.04732950031757355
9391164,0,0.0,0.0372808501124382
9394809,1,0.0,0.5838354229927063
9395871,1,1.0,0.6427661180496216
9403078,1,1.0,0.5496362447738647
9403992,1,0.0,0.34394821524620056
9405343,1,1.0,0.27780020236968994
9408554,1,0.0,0.6757540702819824
9411193,1,1.0,0.731967568397522
9411580,0,0.0,0.1519097238779068
9415335,1,1.0,0.5436104536056519
9424909,0,0.0,0.12636899948120117
9425439,1,0.0,0.3483200967311859
9425761,1,0.0,0.2414400577545166
9431461,1,0.0,0.30340102314949036
9431489,1,0.0,0.3942834734916687
9431821,0,0.0,0.1609472930431366
9437262,0,0.0,0.12431164085865021
9441159,1,1.0,0.6516136527061462
9442875,1,1.0,0.8298086524009705
9453729,1,0.0,0.4458474814891815
9454166,0,1.0,0.08489689975976944
9459839,0,0.0,0.163200244307518
9461580,0,0.0,0.13621675968170166
9463527,0,0.0,0.026136575266718864
9464567,1,1.0,0.6121398210525513
9465754,1,1.0,0.7571587562561035
9465809,1,1.0,0.31590577960014343
9466242,1,1.0,0.6479669809341431
9466420,1,1.0,0.5948115587234497
9470113,1,1.0,0.5566352605819702
9471136,1,1.0,0.7423109412193298
9473635,1,1.0,0.7523930668830872
9475349,0,0.0,0.04048345610499382
9475596,0,0.0,0.0732211172580719
9476839,0,0.0,0.0769052505493164
9479569,0,0.0,0.1628110557794571
9480328,0,0.0,0.11248394101858139
9480408,0,0.0,0.1717320829629898
9480625,1,0.0,0.6447763442993164
9480946,1,1.0,0.6260897517204285
9485675,1,0.0,0.585552990436554
9486379,1,0.0,0.2841067612171173
9492471,1,1.0,0.7511177062988281
9492873,1,0.0,0.2740563154220581
9493116,0,0.0,0.05319106578826904
9493755,1,0.0,0.2225508689880371
9499264,1,1.0,0.6811453700065613
9501434,0,0.0,0.08888385444879532
9505187,0,0.0,0.20596005022525787
9506018,0,0.0,0.051822640001773834
9506620,1,1.0,0.5171472430229187
9508533,1,0.0,0.514205276966095
9509289,1,1.0,0.7657469511032104
9513902,1,0.0,0.5136824250221252
9514491,0,0.0,0.04685080423951149
9515453,0,0.0,0.1556662768125534
9516523,1,0.0,0.7664796710014343
9518462,0,0.0,0.011865357868373394
9519630,1,0.0,0.21002161502838135
9520349,0,0.0,0.20096617937088013
9520983,0,0.0,0.13680748641490936
9521223,0,0.0,0.1515301614999771
9523230,1,1.0,0.48348379135131836
9527920,1,0.0,0.23911169171333313
9539823,1,0.0,0.6099807024002075
9543220,0,0.0,0.19551493227481842
9544072,0,0.0,0.08098798245191574
9545495,1,0.0,0.4189751446247101
9547209,1,0.0,0.4954380393028259
9552039,1,0.0,0.8245958089828491
9553848,1,1.0,0.4386329650878906
9556780,0,0.0,0.15893316268920898
9562909,1,0.0,0.2427702099084854
9563488,1,1.0,0.5864627957344055
9565951,1,1.0,0.681517481803894
9566461,0,1.0,0.20400778949260712
9568401,1,0.0,0.4101300537586212
9568757,1,1.0,0.2862440347671509
9572574,1,0.0,0.42477309703826904
9574026,1,0.0,0.40203291177749634
9576124,1,1.0,0.7561028003692627
9579238,1,0.0,0.33873480558395386
9581569,1,1.0,0.6057182550430298
9588753,1,1.0,0.4390205442905426
9589654,1,0.0,0.8158048391342163
9591148,0,0.0,0.12436139583587646
9592297,0,0.0,0.1262468844652176
9592576,1,1.0,0.6194578409194946
9593380,0,0.0,0.02443653531372547
9596845,1,1.0,0.6519796252250671
9598023,1,0.0,0.6183478236198425
9599323,1,0.0,0.3104151785373688
9602467,1,1.0,0.6273109912872314
9602616,1,1.0,0.4133998155593872
9603049,1,0.0,0.5130329728126526
9604112,1,0.0,0.2741221487522125
9609692,1,1.0,0.49281075596809387
9611203,1,0.0,0.3735309839248657
9611347,0,0.0,0.12264534831047058
9617391,0,0.0,0.03518964722752571
9617589,1,0.0,0.21557889878749847
9619449,0,0.0,0.10563687235116959
9619511,1,1.0,0.6093763709068298
9620088,0,0.0,0.06586400419473648
9620377,1,1.0,0.8374340534210205
9620878,0,0.0,0.021194329485297203
9627554,0,0.0,0.16173449158668518
9628819,1,1.0,0.6657781600952148
